"crash_unit_id","crash_record_id","rd_no","crash_date","unit_no","unit_type","num_passengers","vehicle_id","cmrc_veh_i","make","model","lic_plate_state","vehicle_year","vehicle_defect","vehicle_type","vehicle_use","travel_direction","maneuver","towed_i","fire_i","occupant_cnt","exceed_speed_limit_i","towed_by","towed_to","area_00_i","area_01_i","area_02_i","area_03_i","area_04_i","area_05_i","area_06_i","area_07_i","area_08_i","area_09_i","area_10_i","area_11_i","area_12_i","area_99_i","first_contact_point","cmv_id","usdot_no","ccmc_no","ilcc_no","commercial_src","gvwr","carrier_name","carrier_state","carrier_city","hazmat_placards_i","hazmat_name","un_no","hazmat_present_i","hazmat_report_i","hazmat_report_no","mcs_report_i","mcs_report_no","hazmat_vio_cause_crash_i","mcs_vio_cause_crash_i","idot_permit_no","wide_load_i","trailer1_width","trailer2_width","trailer1_length","trailer2_length","total_vehicle_length","axle_cnt","vehicle_config","cargo_body_type","load_type","hazmat_out_of_service_i","mcs_out_of_service_i","hazmat_class"
"1255030","2fa4a0b8f0e21d9cbcd22af6e4eb3b4402995f504e39ef5ebb9f9ea43b97de180052e8e05eb910358f5ab429d495b7afa9cb8181da3a852dedb07502351edd78","JE493254","2021-12-30T17:53:00.000","2","DRIVER",,"1191315",,"TOYOTA","CAMRY","IL","2009","UNKNOWN","PASSENGER","PERSONAL","E","STRAIGHT AHEAD","Y",,"1",,"personal tow",,,"Y",,,,,,,,,,"Y","Y",,"OTHER",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1255194","b24ec880c7903a8338c545b14755177fd804b195f714519b06c4beed83cec66a7ca959916c81d95c31b910c2075786b2322fe8ad522c11ed5a9ae1ede4343d54","JE493706","2021-12-30T17:38:00.000","1","DRIVER",,"1191467",,"DODGE","RAM 2500 PU","IL","2022","NONE","PICKUP","PERSONAL","N","BACKING",,,"1",,,,"Y",,,,,,,,,,,,,,"NONE",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1255195","b24ec880c7903a8338c545b14755177fd804b195f714519b06c4beed83cec66a7ca959916c81d95c31b910c2075786b2322fe8ad522c11ed5a9ae1ede4343d54","JE493706","2021-12-30T17:38:00.000","2","PARKED",,"1191468",,"CHEVROLET","ASTRO","IL","1999","NONE","SPORT UTILITY VEHICLE (SUV)","PERSONAL","S","PARKED",,,"0",,,,,,"Y",,,,,,,,,,,,"FRONT-RIGHT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1255044","e325a3584145f2b533843ee1205252fb421ffd2d6ae4bc95f19d1dcb50057a05273620a8c832ac1eca8f9b233d1861942255837c97dcb259e023fb945d411ed8","JE493230","2021-12-30T17:35:00.000","1","DRIVER",,"1191318",,"FORD","F150","IL","2001","NONE","PICKUP","AMBULANCE","N","STRAIGHT AHEAD",,,"1",,,,,"Y",,,,,,,,,,"Y","Y",,"TOTAL (ALL AREAS)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1255045","e325a3584145f2b533843ee1205252fb421ffd2d6ae4bc95f19d1dcb50057a05273620a8c832ac1eca8f9b233d1861942255837c97dcb259e023fb945d411ed8","JE493230","2021-12-30T17:35:00.000","2","DRIVER",,"1191326",,"FORD","ESCAPE","IL","2017","NONE","PASSENGER","PERSONAL","N","STRAIGHT AHEAD",,,"1",,,,,,,,,,,"Y","Y",,,,,,"UNDER CARRIAGE",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1255062","e325a3584145f2b533843ee1205252fb421ffd2d6ae4bc95f19d1dcb50057a05273620a8c832ac1eca8f9b233d1861942255837c97dcb259e023fb945d411ed8","JE493230","2021-12-30T17:35:00.000","3","PEDESTRIAN",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1254960","7e0bd1bc759bbdba89f3dd6550bbc39cb8a7137d1f334eee1d14eabe52984cb9123d0292161b4466cd5384f21604e237b1ec74729f2b0d52035385a1c766f2d3","JE493219","2021-12-30T17:30:00.000","1","DRIVER",,"1191249",,"CHRYSLER","OTHER (EXPLAIN IN NARRATIVE)","IL","2012","UNKNOWN","PASSENGER","PERSONAL","E","STRAIGHT AHEAD",,,"1",,,,,"Y",,,,,,,,,,"Y","Y",,"OTHER",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1254961","7e0bd1bc759bbdba89f3dd6550bbc39cb8a7137d1f334eee1d14eabe52984cb9123d0292161b4466cd5384f21604e237b1ec74729f2b0d52035385a1c766f2d3","JE493219","2021-12-30T17:30:00.000","2","DRIVER",,"1191252",,"MERCEDES-BENZ","OTHER (EXPLAIN IN NARRATIVE)","IL","2012","UNKNOWN","PASSENGER","PERSONAL","E","STRAIGHT AHEAD",,,"1",,,,,,,,,"Y","Y","Y",,,,,,,"REAR-LEFT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1254952","cb8527849f4f558640fc80934a582a36aeca440001bd21e7f804c8bbfa837f50ade7f457c87277a05237ea47dbb3f462d673c122face720b5dd9acbabe844ba6","JE493220","2021-12-30T17:30:00.000","1","DRIVER",,"1191232",,"UNKNOWN","OTHER (EXPLAIN IN NARRATIVE)",,,"NONE","PASSENGER","UNKNOWN/NA","UNKNOWN","STRAIGHT AHEAD",,,"1",,,,,"Y",,,,,,,,,,"Y","Y",,"OTHER",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1254953","cb8527849f4f558640fc80934a582a36aeca440001bd21e7f804c8bbfa837f50ade7f457c87277a05237ea47dbb3f462d673c122face720b5dd9acbabe844ba6","JE493220","2021-12-30T17:30:00.000","2","DRIVER",,"1191236",,"JEEP","GRAND CHEROKEE",,"2017","NONE","SPORT UTILITY VEHICLE (SUV)","PERSONAL","UNKNOWN","SLOW/STOP IN TRAFFIC",,,"1",,,,,,,,,"Y","Y","Y",,,,,,,"REAR-LEFT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1254985","e833dd01759ee94d17f8447f7383b70e1227d6fcfa87e7bd582c2730669567d316332bee7791b06549abaaaba248bd70b63250c852744f090b00c344a6a92ef8","JE493210","2021-12-30T17:19:00.000","1","DRIVER",,"1191272",,"HONDA","CR-V","IL","2006","UNKNOWN","SPORT UTILITY VEHICLE (SUV)","PERSONAL","W","TURNING LEFT",,,"1",,,,,"Y",,,,,,,,,,"Y","Y",,"OTHER",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1254986","e833dd01759ee94d17f8447f7383b70e1227d6fcfa87e7bd582c2730669567d316332bee7791b06549abaaaba248bd70b63250c852744f090b00c344a6a92ef8","JE493210","2021-12-30T17:19:00.000","2","PARKED",,"1191275",,"NISSAN","ALTIMA","IL","2017","NONE","PASSENGER","NOT IN USE","W","PARKED",,,"0",,,,,,,,,,"Y","Y",,,,,,,"SIDE-LEFT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1254987","e833dd01759ee94d17f8447f7383b70e1227d6fcfa87e7bd582c2730669567d316332bee7791b06549abaaaba248bd70b63250c852744f090b00c344a6a92ef8","JE493210","2021-12-30T17:19:00.000","3","DRIVER","1","1191282",,"VOLKSWAGEN","PASSAT","IL","2008","NONE","PASSENGER","PERSONAL","E","SLOW/STOP IN TRAFFIC","Y",,"2",,"WEST LOOP TOWING","231 N WOLCOTT",,"Y","Y",,,,,,,,,"Y","Y",,"TOTAL (ALL AREAS)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1254988","e833dd01759ee94d17f8447f7383b70e1227d6fcfa87e7bd582c2730669567d316332bee7791b06549abaaaba248bd70b63250c852744f090b00c344a6a92ef8","JE493210","2021-12-30T17:19:00.000","4","DRIVER","2","1191290",,"TOYOTA","AVALON","IL","2006","NONE","PASSENGER","RIDESHARE SERVICE","E","SLOW/STOP IN TRAFFIC",,,"3",,,,,,,,,,,,,"Y",,,,,"ROOF",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1255012","fdf4f1d8c40c83e804cd4fc48a8602e2eefe67fc8ab2e0e747506a513d1a9ff877201c46eddfe4803c7f2943e81c5e418b5a0e492c1cba4fb1c1e4b166aa6a09","JE493243","2021-12-30T17:18:00.000","1","DRIVER",,"1191296",,"CHEVROLET","MALIBU","IL","2014","UNKNOWN","PASSENGER","PERSONAL","N","STRAIGHT AHEAD","Y",,"1",,"private",,,,,,,,,,,,,,"Y",,"OTHER",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1255013","fdf4f1d8c40c83e804cd4fc48a8602e2eefe67fc8ab2e0e747506a513d1a9ff877201c46eddfe4803c7f2943e81c5e418b5a0e492c1cba4fb1c1e4b166aa6a09","JE493243","2021-12-30T17:18:00.000","2","DRIVER",,"1191303",,"JEEP","GRAND CHEROKEE","WI","2016","UNKNOWN","SPORT UTILITY VEHICLE (SUV)","PERSONAL","N","SLOW/STOP IN TRAFFIC",,,"1",,,,,,,,,,"Y",,,,,,,,"REAR-LEFT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1254983","9f73173a1aacfe12798ccbe200a8937ff916691df6390483781841048c79262f21d2ac6f9ffd9dc8733aa91f298035afb8043371590a43511aa2b6af9fa2fe80","JE493202","2021-12-30T17:15:00.000","1","DRIVER",,"1191263",,"VOLKSWAGEN","GTI","IL","2010","NONE","PASSENGER","PERSONAL","E","TURNING LEFT","Y",,"1",,"PRIVATE",,,,,,,,,,,,,"Y",,,"TOTAL (ALL AREAS)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1254984","9f73173a1aacfe12798ccbe200a8937ff916691df6390483781841048c79262f21d2ac6f9ffd9dc8733aa91f298035afb8043371590a43511aa2b6af9fa2fe80","JE493202","2021-12-30T17:15:00.000","2","DRIVER",,"1191269",,"NISSAN","ROGUE","IL","2017","NONE","PASSENGER","PERSONAL","S","STRAIGHT AHEAD",,,"1",,,,,"Y",,,,,,,,,,,,,"FRONT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1254977","a7af341f24a2225e25b15d9f477e583e199555433e1201fe512df7617466ccd64edbbd7a337a5743b93ab928af62b67c64ccc88450e848f975a7f5884d6bf676","JE493241","2021-12-30T17:13:00.000","1","DRIVER",,"1191259",,"NISSAN","ALTIMA","FL","2020","NONE","PASSENGER","PERSONAL","E","UNKNOWN/NA",,,"1",,,,,"Y","Y","Y",,,,,,,,,"Y",,"FRONT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1254978","a7af341f24a2225e25b15d9f477e583e199555433e1201fe512df7617466ccd64edbbd7a337a5743b93ab928af62b67c64ccc88450e848f975a7f5884d6bf676","JE493241","2021-12-30T17:13:00.000","2","DRIVER",,"1191265",,"JEEP","GRAND CHEROKEE","IL","2021","ENGINE/MOTOR","SPORT UTILITY VEHICLE (SUV)","PERSONAL","E","STRAIGHT AHEAD","Y",,"1",,"PRIVATE",,,,,,,,"Y","Y","Y","Y",,,,,"SIDE-LEFT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1255034","fdc8973e4d39a72c85ff78fe872ba0aeaefb4facb71721a067bc2aed45a0ae7b750c7dabb7f9333a69ff070a73ebdef03b9b8a09c3013f407a2d34f7ac21c083","JE493177","2021-12-30T17:05:00.000","1","DRIVER",,"1191313",,"JEEP","GRAND CHEROKEE","IL","2016","NONE","SPORT UTILITY VEHICLE (SUV)","PERSONAL","S","STRAIGHT AHEAD","Y",,"1",,"private","unknown",,,,,,,,,,,,"Y","Y",,"TOTAL (ALL AREAS)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1255035","fdc8973e4d39a72c85ff78fe872ba0aeaefb4facb71721a067bc2aed45a0ae7b750c7dabb7f9333a69ff070a73ebdef03b9b8a09c3013f407a2d34f7ac21c083","JE493177","2021-12-30T17:05:00.000","2","DRIVER","3","1191316",,"CHEVROLET","IMPALA","IL","2006","NONE","PASSENGER","PERSONAL","N","STRAIGHT AHEAD","Y",,"4",,"private","unknown",,,,,,,,,,"Y","Y","Y",,,"TOTAL (ALL AREAS)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1255036","fdc8973e4d39a72c85ff78fe872ba0aeaefb4facb71721a067bc2aed45a0ae7b750c7dabb7f9333a69ff070a73ebdef03b9b8a09c3013f407a2d34f7ac21c083","JE493177","2021-12-30T17:05:00.000","3","DRIVER",,"1191328",,"NOVA BUS","OTHER (EXPLAIN IN NARRATIVE)","IL","2015","NONE","BUS OVER 15 PASS.","CTA","N","STRAIGHT AHEAD",,,"1",,,,,,,,,,,"Y",,,,,,,"SIDE-LEFT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1254975","a65f677468d63f5f2a87a51b8ce582192e75db208c760095fa338d275135b731f5ca9e44045444b1fbdad18b3778a3bf4a71e02114f69e4d251af6ff09229039","JE493245","2021-12-30T17:03:00.000","1","DRIVER",,"1191260",,"BUICK","OTHER (EXPLAIN IN NARRATIVE)","IL","2016","NONE","SINGLE UNIT TRUCK WITH TRAILER","UNKNOWN/NA","S","CHANGING LANES",,,"1",,,,,,,,,,,,,,,,,,"ROOF",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1254976","a65f677468d63f5f2a87a51b8ce582192e75db208c760095fa338d275135b731f5ca9e44045444b1fbdad18b3778a3bf4a71e02114f69e4d251af6ff09229039","JE493245","2021-12-30T17:03:00.000","2","DRIVER",,"1191268",,"FORD","OTHER (EXPLAIN IN NARRATIVE)","IL","2020","NONE","OTHER","OTHER","S","STRAIGHT AHEAD",,,"1",,,,,"Y","Y","Y","Y","Y",,"N","N","N",,,,,"ROOF",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1255001","9e75e1fc1831550656b52802350e9ca723c539c8ca60fcf73003dad88a192113870b5222bda4dcca577b499129112b7670a1dd20e7519d20969b74d062ce7029","JE493282","2021-12-30T17:00:00.000","1","DRIVER",,"1191285",,"BMW","X3","MN",,"UNKNOWN","UNKNOWN/NA","UNKNOWN/NA","W","STARTING IN TRAFFIC",,,"1",,,,,,,,,,,,,,,,,"Y","OTHER",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1255002","9e75e1fc1831550656b52802350e9ca723c539c8ca60fcf73003dad88a192113870b5222bda4dcca577b499129112b7670a1dd20e7519d20969b74d062ce7029","JE493282","2021-12-30T17:00:00.000","2","DRIVER","2","1191288",,"HYUNDAI","SANTA FE","IL","2004","NONE","PASSENGER","UNKNOWN/NA","S","STRAIGHT AHEAD",,,"3",,,,,,"Y","Y","Y",,,,,,,,,,"SIDE-RIGHT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1254966","b541b306d9b1359b1964e8b08e4295e3ebe07b29eda5abe452734d780e0f21b99dd6e152ab5549155b5cbc9fd49041f7edafd93e32b5029738b7c628c21e7240","JE493190","2021-12-30T17:00:00.000","1","DRIVER",,"1191247",,"NISSAN","ROGUE","IL","2020","NONE","PASSENGER","PERSONAL","E","TURNING RIGHT",,,"1",,,,,"Y","Y","Y",,,,,,,,,"Y",,"FRONT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1254967","b541b306d9b1359b1964e8b08e4295e3ebe07b29eda5abe452734d780e0f21b99dd6e152ab5549155b5cbc9fd49041f7edafd93e32b5029738b7c628c21e7240","JE493190","2021-12-30T17:00:00.000","2","DRIVER","1","1191257",,"LINCOLN","NAVIGATOR","IL","2003","NONE","PASSENGER","PERSONAL","N","STRAIGHT AHEAD",,,"2",,,,,"Y","Y",,,,,,,,"Y","Y","Y",,"TOTAL (ALL AREAS)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1255279","c54920e797a376681e224c4585e6c56c3001b81df2d54ee1a28a14352bf821fc073e13d0afae1880061528265c8167195b9faeeee6ddfa12b488235d0e095e16","JE493217","2021-12-30T17:00:00.000","1","DRIVER",,"1191549",,"TOYOTA","COROLLA","TX","2013","UNKNOWN","PASSENGER","UNKNOWN/NA","S","STRAIGHT AHEAD",,,"1",,,,,"Y",,,,,,,,,,"Y","Y",,"OTHER",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1255280","c54920e797a376681e224c4585e6c56c3001b81df2d54ee1a28a14352bf821fc073e13d0afae1880061528265c8167195b9faeeee6ddfa12b488235d0e095e16","JE493217","2021-12-30T17:00:00.000","2","DRIVER","1","1191550",,"FLEETWOOD ENTERPRISES","FLEETWOOD ENTERPRISES","IL",,"UNKNOWN","UNKNOWN/NA","UNKNOWN/NA","N","BACKING",,,"2",,,,"Y",,,,,,,,,,,,,,"NONE",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1254995","ffaf6ae019fb52fe62b174ef34150a4946313b5fadc83d4a439745bffd9decf92345e445aee93a9bb297f158c20ccb30e71f7d4b515e688c2e269492d48e85ac","JE493270","2021-12-30T17:00:00.000","1","DRIVER",,"1191274",,"HONDA","CR-V","IL","2017","NONE","PASSENGER","PERSONAL","E","STRAIGHT AHEAD",,,"1",,,,,"Y",,,,,,,,,,,,,"FRONT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1254996","ffaf6ae019fb52fe62b174ef34150a4946313b5fadc83d4a439745bffd9decf92345e445aee93a9bb297f158c20ccb30e71f7d4b515e688c2e269492d48e85ac","JE493270","2021-12-30T17:00:00.000","2","DRIVER",,"1191278",,"NISSAN","ALTIMA","IL","2010","NONE","PASSENGER","PERSONAL","N","STRAIGHT AHEAD",,,"1",,,,,,,,,,,,,,,"Y",,,"TOTAL (ALL AREAS)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1254954","57823b997b95604627352bb84ade3a6b6919c56820ac53308218fba4f5d51135b4c20140c8603d50c956653704c308a4d74dbd8eed5571f2eccee47bdd06a5a9","JE493189","2021-12-30T16:53:00.000","1","DRIVER",,"1191233",,"UNKNOWN","OTHER (EXPLAIN IN NARRATIVE)",,,"UNKNOWN","PASSENGER","UNKNOWN/NA","W","STRAIGHT AHEAD",,,"1",,,,,,,,,,,,,,,,,"Y","TOTAL (ALL AREAS)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1254955","57823b997b95604627352bb84ade3a6b6919c56820ac53308218fba4f5d51135b4c20140c8603d50c956653704c308a4d74dbd8eed5571f2eccee47bdd06a5a9","JE493189","2021-12-30T16:53:00.000","2","DRIVER","1","1191239",,"TOYOTA","SOLARA","IL","2003","UNKNOWN","PASSENGER","PERSONAL","NW","TURNING LEFT",,,"2",,,,,"Y",,,,,,,,,,"Y","Y",,"FRONT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1254909","4c473c6c4f3f1c452800869e4050a7ea9e58e1daf14035807458f6cf93d86b2133d8b916b3cd61cc9524c928ac9f917ea0f55f4b134b56f8884a53552817c318","JE493166","2021-12-30T16:50:00.000","1","DRIVER",,"1191201",,"UNKNOWN","OTHER (EXPLAIN IN NARRATIVE)",,,"NONE","OTHER","OTHER","UNKNOWN","TURNING RIGHT",,,"1",,,,,,,"Y",,,,,,,,,,,"SIDE-RIGHT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1254991","197331e94d70703079a5ea8b02f5f3ff41711c83ff79e11118ee728b0b9bfb5c2dacd8f366ad59f0bbc056eecbb109aefa6b787733b58e9b0a435f6fe1af33b7","JE493218","2021-12-30T16:45:00.000","1","DRIVER",,"1191273",,"MERCEDES-BENZ","OTHER (EXPLAIN IN NARRATIVE)","IL","2008","UNKNOWN","PASSENGER","PERSONAL","N","STRAIGHT AHEAD",,,"1",,,,,"Y",,,,,,,,,,"Y","Y",,"OTHER",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1254992","197331e94d70703079a5ea8b02f5f3ff41711c83ff79e11118ee728b0b9bfb5c2dacd8f366ad59f0bbc056eecbb109aefa6b787733b58e9b0a435f6fe1af33b7","JE493218","2021-12-30T16:45:00.000","2","DRIVER",,"1191277",,"SUBARU","OTHER (EXPLAIN IN NARRATIVE)","IL","2022","NONE","SPORT UTILITY VEHICLE (SUV)","PERSONAL","N","STRAIGHT AHEAD",,,"1",,,,,,,,,"Y","Y","Y",,,,,,,"REAR-LEFT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1254944","0f13063a8394f1f59d0f3d4ab979d91b285c08691f92a3afb4357df1cd4e031088e500c9d093f3ca55406761968fdc93a225309c0813d80023e1d054420c9856","JE493157","2021-12-30T16:36:00.000","1","DRIVER",,"1191229",,"MITSUBISHI","LANCER","IL","2015","UNKNOWN","PASSENGER","PERSONAL","E","TURNING RIGHT","Y",,"1",,"private","residence",,"Y",,,,,,,,,,"Y","Y",,"TOTAL (ALL AREAS)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1254945","0f13063a8394f1f59d0f3d4ab979d91b285c08691f92a3afb4357df1cd4e031088e500c9d093f3ca55406761968fdc93a225309c0813d80023e1d054420c9856","JE493157","2021-12-30T16:36:00.000","2","DRIVER",,"1191237",,"TOYOTA","TUNDRA","TX","2007","NONE","PICKUP","PERSONAL","S","STRAIGHT AHEAD","Y","N","1",,"private","residence",,"Y","Y",,,,,,,,,,"Y",,"OTHER",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1254962","38459767b9b1a9bc1faed4a942998a04b6e29aa369541f7cc27fba81178a834f577b2f18367317d30ef00e792b76291e53130aef6ec107948fd2569e90dc82af","JE493188","2021-12-30T16:30:00.000","1","DRIVER",,"1191245",,"UNKNOWN","MOTORIZED",,,"UNKNOWN","UNKNOWN/NA","UNKNOWN/NA","W","UNKNOWN/NA",,,"1",,,,,,,,,,,,,,,,,,"UNKNOWN",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1254963","38459767b9b1a9bc1faed4a942998a04b6e29aa369541f7cc27fba81178a834f577b2f18367317d30ef00e792b76291e53130aef6ec107948fd2569e90dc82af","JE493188","2021-12-30T16:30:00.000","2","BICYCLE",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1254907","12adc31e00b37765ab31f6934d39a890e2d7e618f683dfaaca971feda620ecf023563942ce577ce2bcb13a83a6a77632750469e11cd650c6733a93fa18f088bc","JE493146","2021-12-30T16:25:00.000","1","DRIVER",,"1191187",,"FORD","ESCAPE","IL","2018","NONE","PASSENGER","NOT IN USE","S","STRAIGHT AHEAD",,,"1",,,,,,,,,,,,,,,,"Y",,"OTHER",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1254908","12adc31e00b37765ab31f6934d39a890e2d7e618f683dfaaca971feda620ecf023563942ce577ce2bcb13a83a6a77632750469e11cd650c6733a93fa18f088bc","JE493146","2021-12-30T16:25:00.000","2","DRIVER",,"1191195",,"TOYOTA","YARIS","IL","2017","NONE","PASSENGER","PERSONAL","S","STRAIGHT AHEAD",,,"1",,,,,,,,,,"Y",,,,,,,,"REAR-LEFT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1254926","470f7d513be240bce3ee2e646c86c7f4624fe9ea408f629a7487f64b9cc1ddbf67ee02d0e18e919977ceb3b5154e7debe4ce92202a0b2e1c905384c756d8c33b","JE493144","2021-12-30T16:25:00.000","1","DRIVER",,"1191216",,"HONDA","ELEMENT","IL","2008","NONE","SPORT UTILITY VEHICLE (SUV)","PERSONAL","E","STRAIGHT AHEAD",,,"1",,,,,,,,,,,,,,,,"Y",,"OTHER",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1254927","470f7d513be240bce3ee2e646c86c7f4624fe9ea408f629a7487f64b9cc1ddbf67ee02d0e18e919977ceb3b5154e7debe4ce92202a0b2e1c905384c756d8c33b","JE493144","2021-12-30T16:25:00.000","2","DRIVER",,"1191223",,"DODGE","CHARGER","IL","2014","NONE","PASSENGER","PERSONAL","E","SLOW/STOP IN TRAFFIC",,,"1",,,,,,,,,,"Y",,,,,,,,"REAR-LEFT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1259472","7896153627d134c820a9ab26866c910e9b4f30dc1f6970ffd8ae036e62ff5f584c528a0f5b6afc2e782c68b78563f5f06845c5a2909eb125ab056647ed323837","JE493137","2021-12-30T16:10:00.000","1","DRIVER",,"1195516",,"CHEVROLET","SILVERADO","IL","2004","UNKNOWN","PICKUP","PERSONAL","E","TURNING LEFT",,,"1",,,,,,,,,,,,,,"Y","Y",,,"TOTAL (ALL AREAS)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1259473","7896153627d134c820a9ab26866c910e9b4f30dc1f6970ffd8ae036e62ff5f584c528a0f5b6afc2e782c68b78563f5f06845c5a2909eb125ab056647ed323837","JE493137","2021-12-30T16:10:00.000","2","DRIVER",,"1195517",,"HYUNDAI","SONATA","IL","2018","UNKNOWN","PASSENGER","PERSONAL","S","STRAIGHT AHEAD","Y",,"1",,"PRIVATE",,,,,,,,,,,,,,"Y",,"OTHER",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1254946","bf5ba7e826f843d4803a3b080d88e5cdab2e643620a95ca062248af52ea50843c48b68f8c7e911d5d31bd9d619c26d286e6ba9e9a538afb9c55984d798393428","JE493195","2021-12-30T16:10:00.000","1","DRIVER",,"1191231",,"NISSAN","ROGUE","IL","2017","NONE","SPORT UTILITY VEHICLE (SUV)","PERSONAL","E","CHANGING LANES",,,"1",,,,,,,,,,,,,"Y",,,,,"ROOF",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1254947","bf5ba7e826f843d4803a3b080d88e5cdab2e643620a95ca062248af52ea50843c48b68f8c7e911d5d31bd9d619c26d286e6ba9e9a538afb9c55984d798393428","JE493195","2021-12-30T16:10:00.000","2","DRIVER","3","1191240",,"TOYOTA","HIGHLANDER","IL","2006","NONE","SPORT UTILITY VEHICLE (SUV)","PERSONAL","E","STRAIGHT AHEAD",,,"4",,,,,"Y",,,,,,,,,,,,,"FRONT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1255065","80793921af42cca1d0c12b22414df5e31efc9cba00423fb24f1f423b9f6ffb50a6afd6c1283094a857198966a9cde227c6ea05d5f756b249c450bfecf65c1dca","JE493260","2021-12-30T16:08:00.000","1","DRIVER",,"1191341",,"CHRYSLER","TOWN & COUNTRY","IL","2008","UNKNOWN","VAN/MINI-VAN","OTHER","S","STRAIGHT AHEAD","Y",,"1",,"city of chicago","10300 s doty",,"Y",,,,,,,,,,"Y","Y",,"OTHER",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1255066","80793921af42cca1d0c12b22414df5e31efc9cba00423fb24f1f423b9f6ffb50a6afd6c1283094a857198966a9cde227c6ea05d5f756b249c450bfecf65c1dca","JE493260","2021-12-30T16:08:00.000","2","DRIVER","4","1191356",,"JEEP","CHEROKEE","VA","2019","NONE","PASSENGER","RIDESHARE SERVICE","S","STRAIGHT AHEAD","Y",,"5",,"dbj","9316 s. baltimore",,,,,,"Y","Y","Y",,,,,,,"REAR-LEFT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1254972","85491385d14d17cc944a7c594420e24d61b18727a8d80e7ada64be6c6e6e950fd745cbf542cee7d885f170e8c3eb05ea5e1409c4ff3303247cd2aea5a9790369","JE493136","2021-12-30T16:08:00.000","1","DRIVER",,"1191258",,"CHEVROLET","EQUINOX","IL","2013","UNKNOWN","SPORT UTILITY VEHICLE (SUV)","UNKNOWN/NA","W","UNKNOWN/NA","Y",,"1",,"PRIVATE TOW",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
